"stop_id","pid","race"
"882","1","Middle Eastern or South Asian"
"883","1","Hispanic/Latino(a)"
"884","1","White"
"885","1","Hispanic/Latino(a)"
"886","1","Black/African American"
"886","2","Black/African American"
"886","3","Black/African American"
"886","4","Hispanic/Latino(a)"
"886","5","Black/African American"
"887","1","White"
"888","1","Hispanic/Latino(a)"
"889","1","White"
"890","1","White"
"891","1","White"
"892","1","Hispanic/Latino(a)"
"893","1","Hispanic/Latino(a)"
"894","1","Hispanic/Latino(a)"
"895","1","Hispanic/Latino(a)"
"896","1","Asian"
"897","1","White"
"898","1","Hispanic/Latino(a)"
"899","1","Hispanic/Latino(a)"
"900","1","Black/African American"
"901","1","Black/African American"
"902","1","Hispanic/Latino(a)"
"903","1","White"
"904","1","White"
"905","1","Hispanic/Latino(a)"
"906","1","Black/African American"
"906","2","Black/African American"
"907","1","White"
"908","1","White"
"909","1","Asian"
"910","1","Hispanic/Latino(a)"
"911","1","White"
"912","1","Hispanic/Latino(a)"
"913","1","White"
"914","1","White"
"915","1","Black/African American"
"916","1","Hispanic/Latino(a)"
"917","1","White"
"918","1","Hispanic/Latino(a)"
"919","1","Asian"
"920","1","White"
"921","1","White"
"922","1","Middle Eastern or South Asian"
"923","1","Hispanic/Latino(a)"
"924","1","Black/African American"
"924","2","White"
"925","1","Asian"
"926","1","White"
"927","1","Hispanic/Latino(a)"
"928","1","White"
"929","1","White"
"930","1","Black/African American"
"931","1","Asian"
"932","1","White"
"933","1","White"
"934","1","White"
"935","1","Hispanic/Latino(a)"
"936","1","Black/African American"
"937","1","Middle Eastern or South Asian"
"938","1","Black/African American"
"939","1","White"
"940","1","Hispanic/Latino(a)"
"941","1","Middle Eastern or South Asian"
"942","1","White"
"943","1","Asian"
"944","1","Black/African American"
"945","1","Asian"
"946","1","Asian"
"947","1","Pacific Islander"
"948","1","Black/African American"
"949","1","White"
"950","1","White"
"951","1","Asian"
"952","1","Middle Eastern or South Asian"
"953","1","Black/African American"
"954","1","Hispanic/Latino(a)"
"955","1","White"
"956","1","Black/African American"
"957","1","Black/African American"
"958","1","Black/African American"
"959","1","Hispanic/Latino(a)"
"960","1","Hispanic/Latino(a)"
"961","1","White"
"962","1","White"
"963","1","White"
"964","1","White"
"965","1","Middle Eastern or South Asian"
"966","1","White"
"967","1","Hispanic/Latino(a)"
"967","2","Hispanic/Latino(a)"
"968","1","Hispanic/Latino(a)"
"968","1","Middle Eastern or South Asian"
"968","1","Native American"
"968","1","Black/African American"
"968","1","White"
"968","1","Pacific Islander"
"968","1","Asian"
"969","1","Hispanic/Latino(a)"
"970","1","Hispanic/Latino(a)"
"971","1","White"
"972","1","White"
"973","1","Hispanic/Latino(a)"
"974","1","White"
"974","2","White"
"975","1","Hispanic/Latino(a)"
"976","1","Asian"
"977","1","Hispanic/Latino(a)"
"978","1","White"
"979","1","Hispanic/Latino(a)"
"980","1","White"
"981","1","White"
"982","1","Hispanic/Latino(a)"
"983","1","White"
"983","2","White"
"983","3","Hispanic/Latino(a)"
"983","4","Hispanic/Latino(a)"
"983","5","Hispanic/Latino(a)"
"984","1","Hispanic/Latino(a)"
"985","1","White"
"986","1","Black/African American"
"987","1","Black/African American"
"988","1","Black/African American"
"989","1","White"
"990","1","Hispanic/Latino(a)"
"991","1","White"
"992","1","Asian"
"993","1","Hispanic/Latino(a)"
"994","1","White"
"995","1","Asian"
"996","1","White"
"997","1","White"
"998","1","Hispanic/Latino(a)"
"999","1","Black/African American"
"1000","1","Hispanic/Latino(a)"
"1001","1","White"
"1002","1","Black/African American"
"1003","1","Hispanic/Latino(a)"
"1004","1","Middle Eastern or South Asian"
"1005","1","White"
"1006","1","Asian"
"1007","1","White"
"1008","1","Black/African American"
"1009","1","Hispanic/Latino(a)"
"1010","1","Hispanic/Latino(a)"
"1010","1","White"
"1011","1","Hispanic/Latino(a)"
"1011","1","White"
"1012","1","Hispanic/Latino(a)"
"1012","1","White"
"1013","1","Hispanic/Latino(a)"
"1013","1","White"
"1014","1","White"
"1015","1","Hispanic/Latino(a)"
"1016","1","Hispanic/Latino(a)"
"1017","1","White"
"1017","1","Hispanic/Latino(a)"
"1018","1","White"
"1018","1","Hispanic/Latino(a)"
"1019","1","Hispanic/Latino(a)"
"1020","1","Native American"
"1020","1","Hispanic/Latino(a)"
"1021","1","White"
"1021","1","Hispanic/Latino(a)"
"1022","1","White"
"1023","1","Middle Eastern or South Asian"
"1024","1","Hispanic/Latino(a)"
"1025","1","Asian"
"1026","1","White"
"1027","1","White"
"1028","1","Hispanic/Latino(a)"
"1029","1","Asian"
"1030","1","White"
"1031","1","Hispanic/Latino(a)"
"1031","1","White"
"1032","1","Asian"
"1033","1","Hispanic/Latino(a)"
"1034","1","Hispanic/Latino(a)"
"1035","1","White"
"1036","1","Black/African American"
"1037","1","Hispanic/Latino(a)"
"1038","1","Hispanic/Latino(a)"
"1039","1","Hispanic/Latino(a)"
"1040","1","White"
"1041","1","Hispanic/Latino(a)"
"1041","2","Hispanic/Latino(a)"
"1041","3","Hispanic/Latino(a)"
"1042","1","Hispanic/Latino(a)"
"1043","1","Asian"
"1044","1","Pacific Islander"
"1044","1","Hispanic/Latino(a)"
"1044","1","Middle Eastern or South Asian"
"1044","1","Asian"
"1044","1","Native American"
"1044","1","Black/African American"
"1044","1","White"
"1045","1","White"
"1046","1","White"
"1046","1","Hispanic/Latino(a)"
"1047","1","White"
"1048","1","White"
"1049","1","White"
"1050","1","Hispanic/Latino(a)"
"1050","1","White"
"1051","1","White"
"1052","1","White"
"1053","1","Black/African American"
"1054","1","White"
"1055","1","Hispanic/Latino(a)"
"1056","1","White"
"1057","1","Hispanic/Latino(a)"
"1058","1","Hispanic/Latino(a)"
"1059","1","Hispanic/Latino(a)"
"1059","2","Hispanic/Latino(a)"
"1059","3","Hispanic/Latino(a)"
"1060","1","Black/African American"
"1061","1","White"
"1062","1","White"
"1063","1","White"
"1064","1","Hispanic/Latino(a)"
"1065","1","Hispanic/Latino(a)"
"1066","1","White"
"1067","1","Hispanic/Latino(a)"
"1068","1","Black/African American"
"1069","1","White"
"1070","1","Asian"
"1071","1","White"
"1072","1","Hispanic/Latino(a)"
"1072","1","White"
"1073","1","White"
"1074","1","Hispanic/Latino(a)"
"1074","2","White"
"1075","1","Hispanic/Latino(a)"
"1075","1","White"
"1076","1","Asian"
"1077","1","Hispanic/Latino(a)"
"1078","1","Hispanic/Latino(a)"
"1078","2","Hispanic/Latino(a)"
"1078","3","Hispanic/Latino(a)"
"1078","4","Hispanic/Latino(a)"
"1079","1","White"
"1080","1","Hispanic/Latino(a)"
"1080","2","Hispanic/Latino(a)"
"1081","1","Asian"
"1082","1","Hispanic/Latino(a)"
"1082","2","Hispanic/Latino(a)"
"1083","1","Hispanic/Latino(a)"
"1084","1","Black/African American"
"1085","1","White"
"1086","1","Hispanic/Latino(a)"
"1087","1","Black/African American"
"1088","1","Hispanic/Latino(a)"
"1089","1","White"
"1089","1","Hispanic/Latino(a)"
"1090","1","Hispanic/Latino(a)"
"1091","1","Hispanic/Latino(a)"
"1092","1","Hispanic/Latino(a)"
"1093","1","White"
"1094","1","White"
"1095","1","Hispanic/Latino(a)"
"1096","1","White"
"1097","1","Asian"
"1097","1","Hispanic/Latino(a)"
"1098","1","White"
"1099","1","White"
"1100","1","White"
"1101","1","White"
"1102","1","White"
"1103","1","White"
"1104","1","White"
"1104","1","Hispanic/Latino(a)"
"1104","2","Hispanic/Latino(a)"
"1104","2","Black/African American"
"1105","1","White"
"1106","1","Black/African American"
"1106","2","Black/African American"
"1107","1","Hispanic/Latino(a)"
"1108","1","Hispanic/Latino(a)"
"1108","1","White"
"1109","1","Hispanic/Latino(a)"
"1110","1","White"
"1111","1","White"
"1112","1","Hispanic/Latino(a)"
"1113","1","White"
"1114","1","Hispanic/Latino(a)"
"1115","1","Hispanic/Latino(a)"
"1116","1","Middle Eastern or South Asian"
"1117","1","White"
"1118","1","Hispanic/Latino(a)"
"1119","1","White"
"1120","1","White"
"1121","1","White"
"1122","1","White"
"1123","1","White"
"1124","1","Black/African American"
"1125","1","Asian"
"1126","1","White"
"1127","1","Hispanic/Latino(a)"
"1128","1","Hispanic/Latino(a)"
"1128","1","Black/African American"
"1129","1","White"
"1130","1","Hispanic/Latino(a)"
"1131","1","White"
"1132","1","Middle Eastern or South Asian"
"1133","1","White"
"1134","1","Middle Eastern or South Asian"
"1134","1","White"
"1135","1","White"
"1136","1","Hispanic/Latino(a)"
"1137","1","Hispanic/Latino(a)"
"1138","1","Hispanic/Latino(a)"
"1139","1","Black/African American"
"1140","1","Black/African American"
"1141","1","White"
"1142","1","White"
"1143","1","Black/African American"
"1144","1","Hispanic/Latino(a)"
"1145","1","Hispanic/Latino(a)"
"1146","1","Asian"
"1147","1","Hispanic/Latino(a)"
"1148","1","Pacific Islander"
"1149","1","White"
"1150","1","White"
"1151","1","Black/African American"
"1152","1","Black/African American"
"1153","1","White"
"1154","1","White"
"1155","1","Hispanic/Latino(a)"
"1156","1","Hispanic/Latino(a)"
"1157","1","White"
"1158","1","Hispanic/Latino(a)"
"1159","1","Hispanic/Latino(a)"
"1160","1","Hispanic/Latino(a)"
"1161","1","Black/African American"
"1162","1","White"
"1163","1","White"
"1164","1","White"
"1165","1","White"
"1165","2","White"
"1165","3","Black/African American"
"1165","4","Asian"
"1166","1","White"
"1167","1","Black/African American"
"1168","1","White"
"1169","1","White"
"1170","1","Middle Eastern or South Asian"
"1171","1","White"
"1171","2","White"
"1171","3","White"
"1172","1","Hispanic/Latino(a)"
"1173","1","Hispanic/Latino(a)"
"1174","1","Hispanic/Latino(a)"
"1175","1","Hispanic/Latino(a)"
"1176","1","Hispanic/Latino(a)"
"1177","1","White"
"1178","1","Hispanic/Latino(a)"
"1178","2","White"
"1179","1","White"
"1179","2","White"
"1180","1","White"
"1181","1","Asian"
"1182","1","Black/African American"
"1182","2","White"
"1182","3","White"
"1183","1","White"
"1184","1","Black/African American"
"1185","1","Black/African American"
"1186","1","Hispanic/Latino(a)"
"1187","1","White"
"1187","2","White"
"1188","1","White"
"1189","1","Hispanic/Latino(a)"
"1189","2","Hispanic/Latino(a)"
"1189","3","Hispanic/Latino(a)"
"1189","4","Hispanic/Latino(a)"
"1190","1","White"
"1190","2","White"
"1191","1","White"
"1192","1","Hispanic/Latino(a)"
"1193","1","White"
"1194","1","White"
"1195","1","Pacific Islander"
"1196","1","Hispanic/Latino(a)"
"1197","1","White"
"1198","1","Hispanic/Latino(a)"
"1199","1","Hispanic/Latino(a)"
"1200","1","Hispanic/Latino(a)"
"1201","1","White"
"1202","1","Hispanic/Latino(a)"
"1203","1","Asian"
"1204","1","Hispanic/Latino(a)"
"1205","1","Hispanic/Latino(a)"
"1206","1","Hispanic/Latino(a)"
"1207","1","Black/African American"
"1208","1","Black/African American"
"1209","1","Black/African American"
"1210","1","Hispanic/Latino(a)"
"1211","1","White"
"1212","1","Black/African American"
"1213","1","Black/African American"
"1214","1","Black/African American"
"1215","1","Hispanic/Latino(a)"
"1216","1","Asian"
"1217","1","Hispanic/Latino(a)"
"1218","1","Black/African American"
"1219","1","Hispanic/Latino(a)"
"1220","1","Middle Eastern or South Asian"
"1221","1","White"
"1222","1","White"
"1223","1","Black/African American"
"1224","1","Asian"
"1225","1","Hispanic/Latino(a)"
"1226","1","Middle Eastern or South Asian"
"1227","1","White"
"1228","1","Hispanic/Latino(a)"
"1229","1","White"
"1230","1","Hispanic/Latino(a)"
"1231","1","White"
"1232","1","Hispanic/Latino(a)"
"1233","1","White"
"1234","1","White"
"1235","1","Hispanic/Latino(a)"
"1236","1","Black/African American"
"1237","1","Black/African American"
"1238","1","Hispanic/Latino(a)"
"1239","1","Hispanic/Latino(a)"
"1240","1","Pacific Islander"
"1241","1","Hispanic/Latino(a)"
"1242","1","White"
"1243","1","Black/African American"
"1244","1","Hispanic/Latino(a)"
"1245","1","Black/African American"
"1246","1","Hispanic/Latino(a)"
"1247","1","Black/African American"
"1248","1","Black/African American"
"1249","1","White"
"1250","1","White"
"1251","1","Black/African American"
"1252","1","Hispanic/Latino(a)"
"1252","2","White"
"1252","2","Hispanic/Latino(a)"
"1253","1","Asian"
"1254","1","Black/African American"
"1255","1","Black/African American"
"1256","1","White"
"1257","1","Hispanic/Latino(a)"
"1258","1","Hispanic/Latino(a)"
"1259","1","Middle Eastern or South Asian"
"1260","1","Hispanic/Latino(a)"
"1261","1","Asian"
"1262","1","White"
"1263","1","Hispanic/Latino(a)"
"1264","1","Black/African American"
"1265","1","Black/African American"
"1266","1","Hispanic/Latino(a)"
"1267","1","Black/African American"
"1268","1","White"
"1269","1","White"
"1270","1","Black/African American"
"1271","1","White"
"1272","1","White"
"1273","1","White"
"1274","1","Hispanic/Latino(a)"
"1275","1","White"
"1275","1","Asian"
"1276","1","Hispanic/Latino(a)"
"1277","1","Hispanic/Latino(a)"
"1278","1","Black/African American"
"1279","1","Asian"
"1280","1","Black/African American"
"1281","1","White"
"1282","1","Hispanic/Latino(a)"
"1283","1","Hispanic/Latino(a)"
"1284","1","Hispanic/Latino(a)"
"1285","1","Asian"
"1286","1","Hispanic/Latino(a)"
"1287","1","White"
"1288","1","Hispanic/Latino(a)"
"1289","1","White"
"1290","1","Hispanic/Latino(a)"
"1291","1","White"
"1292","1","White"
"1293","1","Black/African American"
"1294","1","Hispanic/Latino(a)"
"1295","1","Hispanic/Latino(a)"
"1296","1","Hispanic/Latino(a)"
"1297","1","Asian"
"1298","1","Hispanic/Latino(a)"
"1299","1","White"
"1300","1","White"
"1301","1","Black/African American"
"1302","1","Hispanic/Latino(a)"
"1303","1","Hispanic/Latino(a)"
"1304","1","White"
"1305","1","Black/African American"
"1306","1","White"
"1307","1","White"
"1308","1","White"
"1309","1","Middle Eastern or South Asian"
"1310","1","Asian"
"1311","1","Black/African American"
"1312","1","Hispanic/Latino(a)"
"1313","1","Black/African American"
"1314","1","White"
"1315","1","Hispanic/Latino(a)"
"1316","1","Hispanic/Latino(a)"
"1316","1","White"
"1317","1","Hispanic/Latino(a)"
"1318","1","White"
"1319","1","Hispanic/Latino(a)"
"1320","1","White"
"1321","1","White"
"1322","1","Black/African American"
"1323","1","Middle Eastern or South Asian"
"1324","1","Black/African American"
"1324","2","White"
"1325","1","Hispanic/Latino(a)"
"1326","1","Hispanic/Latino(a)"
"1327","1","White"
"1328","1","Hispanic/Latino(a)"
"1329","1","Hispanic/Latino(a)"
"1330","1","Hispanic/Latino(a)"
"1331","1","White"
"1332","1","Black/African American"
"1333","1","White"
"1334","1","Asian"
"1335","1","Middle Eastern or South Asian"
"1336","1","Middle Eastern or South Asian"
"1336","2","White"
"1337","1","Black/African American"
"1338","1","Middle Eastern or South Asian"
"1339","1","Hispanic/Latino(a)"
"1340","1","Hispanic/Latino(a)"
"1341","1","White"
"1342","1","White"
"1343","1","White"
"1344","1","Hispanic/Latino(a)"
"1345","1","Middle Eastern or South Asian"
"1346","1","Asian"
"1347","1","Hispanic/Latino(a)"
"1348","1","Black/African American"
"1349","1","White"
"1350","1","White"
"1351","1","White"
"1352","1","Hispanic/Latino(a)"
"1353","1","White"
"1354","1","White"
"1355","1","White"
"1356","1","White"
"1357","1","White"
"1358","1","White"
"1359","1","Asian"
"1360","1","White"
"1361","1","Black/African American"
"1362","1","White"
"1363","1","White"
"1363","1","Middle Eastern or South Asian"
"1363","1","Hispanic/Latino(a)"
"1363","1","Asian"
"1364","1","Black/African American"
"1365","1","Hispanic/Latino(a)"
"1366","1","Asian"
"1367","1","Asian"
"1368","1","Asian"
"1369","1","Hispanic/Latino(a)"
"1370","1","White"
"1371","1","White"
"1372","1","Asian"
"1373","1","White"
"1374","1","Black/African American"
"1375","1","White"
"1376","1","White"
"1377","1","White"
"1378","1","Hispanic/Latino(a)"
"1379","1","Hispanic/Latino(a)"
"1380","1","Asian"
"1381","1","Hispanic/Latino(a)"
"1381","2","White"
"1381","3","White"
"1382","1","Hispanic/Latino(a)"
"1383","1","Asian"
"1384","1","Hispanic/Latino(a)"
"1384","1","Black/African American"
"1384","2","Hispanic/Latino(a)"
"1384","3","Hispanic/Latino(a)"
"1385","1","Black/African American"
"1386","1","White"
"1386","2","Hispanic/Latino(a)"
"1387","1","White"
"1388","1","Black/African American"
"1389","1","Hispanic/Latino(a)"
"1390","1","Asian"
"1391","1","Black/African American"
"1392","1","Hispanic/Latino(a)"
"1393","1","White"
"1394","1","Hispanic/Latino(a)"
"1395","1","White"
"1396","1","White"
"1397","1","White"
"1398","1","Hispanic/Latino(a)"
"1399","1","Hispanic/Latino(a)"
"1400","1","Hispanic/Latino(a)"
"1401","1","Asian"
"1402","1","Hispanic/Latino(a)"
"1403","1","Hispanic/Latino(a)"
"1404","1","Hispanic/Latino(a)"
"1405","1","White"
"1406","1","White"
"1407","1","Black/African American"
"1408","1","Hispanic/Latino(a)"
"1408","2","Hispanic/Latino(a)"
"1408","3","Hispanic/Latino(a)"
"1409","1","White"
"1410","1","White"
"1411","1","Black/African American"
"1412","1","Hispanic/Latino(a)"
"1413","1","Black/African American"
"1414","1","Hispanic/Latino(a)"
"1415","1","White"
"1416","1","Asian"
"1417","1","White"
"1418","1","Asian"
"1419","1","Hispanic/Latino(a)"
"1420","1","Hispanic/Latino(a)"
"1421","1","White"
"1422","1","Black/African American"
"1423","1","White"
"1424","1","Hispanic/Latino(a)"
"1425","1","White"
"1426","1","Black/African American"
"1427","1","Black/African American"
